id	filename	md5	size	state
017d71aa-0999-4d8e-9cb4-88b9013e61eb	017d71aa-0999-4d8e-9cb4-88b9013e61eb/c6683fc6-49f4-4e53-94ac-251799c2c638.rna_seq.augmented_star_gene_counts.tsv	98cdcdd92feca94d1e15defbc2f84081	4242722	validated
03a1a105-4856-4e5c-b537-508bdbda50b5	03a1a105-4856-4e5c-b537-508bdbda50b5/02bbe1b1-44ff-426b-a40e-47a01bc4cf7d.rna_seq.augmented_star_gene_counts.tsv	b14544f95a55d4916cd5121b61e3bfb8	4250160	validated
040d00da-2bc9-49d4-bf6c-b4515b6a2bbf	040d00da-2bc9-49d4-bf6c-b4515b6a2bbf/d4f91697-1c39-4398-bf2f-85217a22ddff.rna_seq.augmented_star_gene_counts.tsv	6dcbb58195ba2563da2c63430cf3d018	4241540	validated
04e03ae1-b2f3-446d-862d-172fea6320de	04e03ae1-b2f3-446d-862d-172fea6320de/58b399a0-3070-44aa-9a40-f0e2c0fea0fc.rna_seq.augmented_star_gene_counts.tsv	595a4c3f329ee1612c746f09ed07e137	4245525	validated
0648c6fc-df6d-450a-a5a0-e5655febbdf1	0648c6fc-df6d-450a-a5a0-e5655febbdf1/f532a6be-de3e-420c-960a-23627589e7ad.rna_seq.augmented_star_gene_counts.tsv	e00657cea54665d6777e038af0d8c5f5	4231354	validated
08837ae7-6f4f-4aa1-8722-7c404b66ed75	08837ae7-6f4f-4aa1-8722-7c404b66ed75/828c9648-f725-4d7e-ad37-e33692e2c67f.rna_seq.augmented_star_gene_counts.tsv	4a2ea685b77b738475569a8c17e360d5	4242230	validated
08b0fe4c-ee3c-4510-b75a-6d240cb038cc	08b0fe4c-ee3c-4510-b75a-6d240cb038cc/e5bcd6f9-680e-4d57-81f3-c8e6b40bb2af.rna_seq.augmented_star_gene_counts.tsv	f23675ba05ec4a00ef5d6a304c9e31d9	4255630	validated
09f9ebad-e7cd-4c20-9eab-8fd2066d9051	09f9ebad-e7cd-4c20-9eab-8fd2066d9051/31c69703-e318-4e31-aae8-c6cfabe61bc3.rna_seq.augmented_star_gene_counts.tsv	482496c170ea4094573f142fc68cba9b	4244293	validated
0ba26ef1-7b7d-48c8-a593-75504769791c	0ba26ef1-7b7d-48c8-a593-75504769791c/65b4f81a-4439-4d82-ae25-68d63309b053.rna_seq.augmented_star_gene_counts.tsv	4375d9c376b1afbb9b835aa3961afa27	4263846	validated
0c068d5a-ccad-47a5-bfe0-0dc5f136d6aa	0c068d5a-ccad-47a5-bfe0-0dc5f136d6aa/bdba14fb-88aa-43b0-8c25-53948b9935b7.rna_seq.augmented_star_gene_counts.tsv	518eace9d4d12dc66d378770abbb0f00	4249842	validated
0c3ddae2-366f-4b21-ab46-a2cfe1963e42	0c3ddae2-366f-4b21-ab46-a2cfe1963e42/0ef46de9-c9e7-42f0-92bf-c17dc2ede102.rna_seq.augmented_star_gene_counts.tsv	6ab5fc1c03b21622960b75432251a61b	4253191	validated
0d140db1-dc0d-431d-b389-846d05bbb827	0d140db1-dc0d-431d-b389-846d05bbb827/d0ee5ff7-a49a-4633-93a6-40c9e29fb0b7.rna_seq.augmented_star_gene_counts.tsv	26025025d0192577ed275c5b45044abc	4243387	validated
0ed77a2e-a2c9-4557-8ba3-2c8bade9b792	0ed77a2e-a2c9-4557-8ba3-2c8bade9b792/5842a066-d158-474e-a4db-034f5797d865.rna_seq.augmented_star_gene_counts.tsv	2e711c88d20f77ee4f2f2a19f42d4ef1	4228051	validated
0f0b1a31-1f88-40e0-bd25-320046de4970	0f0b1a31-1f88-40e0-bd25-320046de4970/9eb69ff7-492b-4ed3-8762-c25c3dffa1fe.rna_seq.augmented_star_gene_counts.tsv	382cb13386c9647ec105ee73601d086c	4248923	validated
104e3cb5-c6df-422b-a55f-6b19408594d4	104e3cb5-c6df-422b-a55f-6b19408594d4/2056c543-2f73-4a2f-995e-3af2dda7b514.rna_seq.augmented_star_gene_counts.tsv	6a9b5ab6f51dce916319b6c2d6930505	4238667	validated
1051db4c-40a5-4a98-a239-d96c986aa349	1051db4c-40a5-4a98-a239-d96c986aa349/691c297b-b48d-4e65-84d4-cb4fcdf03fc0.rna_seq.augmented_star_gene_counts.tsv	115e5acd322d7c31a04cb5c85641907a	4238213	validated
11a64d0e-1dd1-471e-87bf-9e2a7fc13f09	11a64d0e-1dd1-471e-87bf-9e2a7fc13f09/4ba90a73-b2e0-415b-9cd2-fad805840aff.rna_seq.augmented_star_gene_counts.tsv	88d085cca037e1ac5460bf9935110391	4247907	validated
