id	filename	md5	size	state
0058f6ab-2114-4ead-af5e-ba002b5f9cc2	0058f6ab-2114-4ead-af5e-ba002b5f9cc2/8fd3c3ec-c5c5-4ded-bcbb-387ddc1ba5f7.rna_seq.augmented_star_gene_counts.tsv	ee24992a91788a464da400e61cef624a	4244073	validated
006d3450-dab8-487d-a2f2-50fdd64c0a6b	006d3450-dab8-487d-a2f2-50fdd64c0a6b/c42ab178-9ded-405c-8eab-69583c4b1ad0.rna_seq.augmented_star_gene_counts.tsv	73d55582e34602cd61e95df41a1e1f54	4233708	validated
00dc8820-694b-47a2-9410-09971711cbee	00dc8820-694b-47a2-9410-09971711cbee/04eeb9f5-2fd6-4df3-ade8-cdb8d77f4273.rna_seq.augmented_star_gene_counts.tsv	2cf7fe3d500ec2629876ee8caa22ae3b	4240669	validated
0181581f-6649-40a3-892b-2be54bbbf715	0181581f-6649-40a3-892b-2be54bbbf715/a14ac53b-7e97-46f3-9dce-41a2a9010f17.rna_seq.augmented_star_gene_counts.tsv	ea7a08c6891121fb5b12c160b807bd35	4262164	validated
01c91622-0a18-40c2-bda1-00c9309682a0	01c91622-0a18-40c2-bda1-00c9309682a0/d6326578-95eb-4f9e-967c-47fb32c04166.rna_seq.augmented_star_gene_counts.tsv	13c39174365cfbe4cd72d4ee7361ba3b	4254082	validated
036e90b7-e520-4c0d-aa25-1b7ad59f303b	036e90b7-e520-4c0d-aa25-1b7ad59f303b/a761adf7-b265-4d1d-90be-82dbfd776e45.rna_seq.augmented_star_gene_counts.tsv	cb83d0f60426231ac122b2c51ddf9877	4255292	validated
042112c1-7fab-4aba-9a10-91509b80de7b	042112c1-7fab-4aba-9a10-91509b80de7b/d6c55f59-f1cd-48bf-9628-94fcfb867bff.rna_seq.augmented_star_gene_counts.tsv	85edcb982162988e72155a09563acf8b	4236718	validated
04ebea53-3ad2-47ae-b24c-22001c6cd300	04ebea53-3ad2-47ae-b24c-22001c6cd300/7d8d9d6c-b701-4eda-8e36-c36ca7c90903.rna_seq.augmented_star_gene_counts.tsv	eb678de6a85ae42a61dbd758974ee40d	4209556	validated
05b4f05e-3222-404a-ad51-ff49852f859e	05b4f05e-3222-404a-ad51-ff49852f859e/07325efb-fcf8-49b0-8df5-7f403304d90f.rna_seq.augmented_star_gene_counts.tsv	58ceee2eea0453e1a7be2869ed478a41	4251738	validated
060438f5-e4f0-47e3-894a-6278a0a11aa9	060438f5-e4f0-47e3-894a-6278a0a11aa9/8b8765b7-07af-45c1-8aaa-d9facff1b04b.rna_seq.augmented_star_gene_counts.tsv	695afa881bf04c59ff47b93399068177	4250417	validated
