id	filename	md5	size	state
02033780-6bc1-407d-bd0f-45b6d74ae87b	02033780-6bc1-407d-bd0f-45b6d74ae87b/c174e0ae-4b0a-4170-9122-b7da8ec61eac.rna_seq.augmented_star_gene_counts.tsv	661093bfb9e2d801b33c9ccd4a2163a9	4225403	validated
03277451-4bc3-4c62-947a-0951276ee8e9	03277451-4bc3-4c62-947a-0951276ee8e9/90242448-2567-4d5b-b015-43c0ce31f0ad.rna_seq.augmented_star_gene_counts.tsv	781c2c2e81de657da05f366c61b82197	4228312	validated
0361fa03-68ca-498f-9de5-0efa5cbf8c70	0361fa03-68ca-498f-9de5-0efa5cbf8c70/149505ae-e005-4aee-b144-5d697b52677e.rna_seq.augmented_star_gene_counts.tsv	87e9a2fc7df59f362c44d3db8e0ec987	4225804	validated
03fc84ec-ac67-4fdd-a7ce-f677cf8b82e6	03fc84ec-ac67-4fdd-a7ce-f677cf8b82e6/5b4ff52b-e660-4640-98e2-b7ab76ca4474.rna_seq.augmented_star_gene_counts.tsv	91f82a0f6dad2d3b524b8dd8a4e9d255	4237700	validated
059526c3-7cb1-4bdf-ac9a-0b887014b5fa	059526c3-7cb1-4bdf-ac9a-0b887014b5fa/6649e671-1660-4d4d-8f1e-bb697486b439.rna_seq.augmented_star_gene_counts.tsv	e04ba825723605df8e44d7518c06be77	4228673	validated
0d104bd9-575e-483f-b827-55e617bb6d65	0d104bd9-575e-483f-b827-55e617bb6d65/479512bb-9444-4bea-b644-3f56094f443e.rna_seq.augmented_star_gene_counts.tsv	0e8bb57d1878731dbb4031d30b4c033f	4244276	validated
0d1e7193-6623-4c34-b3fe-5a7f0a6a9913	0d1e7193-6623-4c34-b3fe-5a7f0a6a9913/3383d8e1-d61d-4346-a589-007ad2829e36.rna_seq.augmented_star_gene_counts.tsv	4df03817921efa7b73e0918370d53650	4243245	validated
0da581b5-c86b-4b79-95b8-6633e7246e3f	0da581b5-c86b-4b79-95b8-6633e7246e3f/88d93a8f-77d0-44e0-a58e-19f2c546afcf.rna_seq.augmented_star_gene_counts.tsv	b1e71d66d30c7951d6642d81ae107ce9	4220850	validated
0e065804-8df9-4294-8a02-0b288cc68b81	0e065804-8df9-4294-8a02-0b288cc68b81/f4aa57d8-df4c-4fee-979a-0f981c8762da.rna_seq.augmented_star_gene_counts.tsv	afd6a23605a999915887690f95b86db1	4214655	validated
13048c52-e0c7-4289-b7a3-86e0042f3c7b	13048c52-e0c7-4289-b7a3-86e0042f3c7b/d422cd50-9c99-49bb-8a83-988af190126e.rna_seq.augmented_star_gene_counts.tsv	36f397fc8954720187f114623f10e130	4235128	validated
1630f3a7-898d-43ee-93ad-b9486024d323	1630f3a7-898d-43ee-93ad-b9486024d323/d0b02f2e-ff79-430c-80f7-6156860e6780.rna_seq.augmented_star_gene_counts.tsv	21a3f586644a24d3c3684010653b0b9c	4215983	validated
1661a686-4738-4d21-80ae-65b8bae655e4	1661a686-4738-4d21-80ae-65b8bae655e4/82dcf15d-a8d0-43d1-8a6f-914e4656ed46.rna_seq.augmented_star_gene_counts.tsv	90540d768b908270010bec11996a77cc	4233738	validated
17d28300-aacf-4723-b21a-87c1fea5d6d1	17d28300-aacf-4723-b21a-87c1fea5d6d1/d7bbb44a-3fe0-4455-99d0-90be213f2a31.rna_seq.augmented_star_gene_counts.tsv	c1b3d08d53554fdf8c0e29232dd369fb	4237276	validated
184cc3d2-1c43-4584-9fef-059c8395779a	184cc3d2-1c43-4584-9fef-059c8395779a/4f709f4b-3140-47be-b55a-7713062545e9.rna_seq.augmented_star_gene_counts.tsv	3baedc339d6685955ea97e8b26cc7514	4230979	validated
1b94d854-680a-4ed8-8892-99cdcf3f794f	1b94d854-680a-4ed8-8892-99cdcf3f794f/5af838ac-ab79-41c0-81fb-168cf9b1cf50.rna_seq.augmented_star_gene_counts.tsv	e7ea633cd74363b65cd4505b12e47197	4244437	validated
1f117018-33ca-4b04-89cc-e5594656a4ba	1f117018-33ca-4b04-89cc-e5594656a4ba/f624c673-6366-4809-a6a1-aa9d1aa184a8.rna_seq.augmented_star_gene_counts.tsv	f051bfd113ce95cd213fbc8d8cb37703	4241345	validated
21b76e1c-1129-4c97-8c87-a7fc5d251e5f	21b76e1c-1129-4c97-8c87-a7fc5d251e5f/425dc52d-fb29-45d5-8d94-aab524136a83.rna_seq.augmented_star_gene_counts.tsv	b79ac32c5084b821c644b6f66cb5ebc2	4242225	validated
228b425f-ddc8-46e4-b246-41f4389b7a97	228b425f-ddc8-46e4-b246-41f4389b7a97/cfbdbfeb-7550-46dc-bd3b-bf85c4a14443.rna_seq.augmented_star_gene_counts.tsv	02cfad62cf2c22bee50b4786f6d51d7d	4237552	validated
23d865c5-28e5-4e97-b812-12d792c8742a	23d865c5-28e5-4e97-b812-12d792c8742a/34a7b3e9-caae-48d1-97a4-2bcb00fa2383.rna_seq.augmented_star_gene_counts.tsv	18cb947be511cdbeee6a4da2c8ee810b	4238757	validated
23facdbd-4c59-463c-960b-1383f5b16fcb	23facdbd-4c59-463c-960b-1383f5b16fcb/b02dc7a2-3615-4b6c-a3dd-a866d8561d9d.rna_seq.augmented_star_gene_counts.tsv	1c8f57fb745a10f2e7a91c7c5cd44065	4237037	validated
25c967af-093f-4668-a60a-d852c22c1bce	25c967af-093f-4668-a60a-d852c22c1bce/68fda9a5-c6eb-4445-91f7-bd0078080b9d.rna_seq.augmented_star_gene_counts.tsv	7efc5bbb10f3da4875abeeac8cc2e8a7	4227559	validated
2a9575e3-6fd5-46be-a101-3bbb3ba391e4	2a9575e3-6fd5-46be-a101-3bbb3ba391e4/213f702a-56fd-4ab0-940c-a71e4e01b6f8.rna_seq.augmented_star_gene_counts.tsv	841a896ee7c8e654395f1d214f42ee8a	4228879	validated
