id	filename	md5	size	state
000b43b4-1fe2-4aaf-9552-7d519eae17a6	000b43b4-1fe2-4aaf-9552-7d519eae17a6/nationwidechildrens.org_clinical.TCGA-CJ-4916.xml	8bd3070da6403c0398933da2a9113884	29955	validated
0049855f-3d1a-41ac-9323-9ff298544176	0049855f-3d1a-41ac-9323-9ff298544176/nationwidechildrens.org_clinical.TCGA-B8-A8YJ.xml	5a191fb31d73a5533bbf3df1cb4483d2	31025	validated
004b2a89-a5af-40ac-8a5b-dcce4275aa55	004b2a89-a5af-40ac-8a5b-dcce4275aa55/nationwidechildrens.org_clinical.TCGA-CJ-5678.xml	b9f46018d29686765ad26a978d24ee0f	36554	validated
00b1d39b-5bc0-409e-b7e4-3c6ec1fbd8c2	00b1d39b-5bc0-409e-b7e4-3c6ec1fbd8c2/nationwidechildrens.org_clinical.TCGA-BP-5190.xml	fa361c18fcfb06088f8320bd299ad5f7	29870	validated
00f3127a-9cea-462f-9e05-f4900bfed6c8	00f3127a-9cea-462f-9e05-f4900bfed6c8/nationwidechildrens.org_clinical.TCGA-B0-4718.xml	4594bd3bf2edc83fe95b2dcd96947a9f	49365	validated
0157ea42-a196-437f-92b8-3009c1b193f4	0157ea42-a196-437f-92b8-3009c1b193f4/nationwidechildrens.org_clinical.TCGA-CJ-5679.xml	473ad6ae5fb72fc307b765f9c05077fb	66291	validated
01980bac-ace6-48eb-977a-2f28037f6241	01980bac-ace6-48eb-977a-2f28037f6241/nationwidechildrens.org_clinical.TCGA-BP-4165.xml	f41a581aff0519f3abf36615b1a6f6db	48361	validated
020f95a4-d20a-4a6d-bb1b-92d6deb22503	020f95a4-d20a-4a6d-bb1b-92d6deb22503/nationwidechildrens.org_clinical.TCGA-B0-5075.xml	7908d60bfc9a77f01900c02aebbf6ed3	29987	validated
031420d7-cb2e-41ba-b939-d96696c10cf3	031420d7-cb2e-41ba-b939-d96696c10cf3/nationwidechildrens.org_clinical.TCGA-BP-4774.xml	45efae0916b0a30350897e6f93501336	29836	validated
0344ddf6-838e-4440-b3f4-01f676a33720	0344ddf6-838e-4440-b3f4-01f676a33720/nationwidechildrens.org_clinical.TCGA-B0-5084.xml	c792c71db1e24da0f74a45d1e16dfa45	35139	validated
0432eade-733a-4e83-bdf2-0f10d7372c80	0432eade-733a-4e83-bdf2-0f10d7372c80/nationwidechildrens.org_clinical.TCGA-B2-3924.xml	d510c34b1d6889bf181b822199893f8b	37519	validated
04e2a1ad-3385-4adf-b19c-538b0776cfce	04e2a1ad-3385-4adf-b19c-538b0776cfce/nationwidechildrens.org_clinical.TCGA-BP-4160.xml	0d411b4c86c98a986e3d6b656aacf38f	29920	validated
05aa0c08-c473-4794-a7d4-c84ddafa7c27	05aa0c08-c473-4794-a7d4-c84ddafa7c27/nationwidechildrens.org_clinical.TCGA-BP-5200.xml	e8cde55e939669dbed9d54cb03b92bd8	29917	validated
061eff5d-2ae6-405a-bf1a-2fe44d60a0dd	061eff5d-2ae6-405a-bf1a-2fe44d60a0dd/nationwidechildrens.org_clinical.TCGA-B0-4814.xml	e1423768370c2aa819d2e39b26d6016f	30055	validated
06e2d8cc-c287-4c1a-9ba3-71e5c7b5b58e	06e2d8cc-c287-4c1a-9ba3-71e5c7b5b58e/nationwidechildrens.org_clinical.TCGA-B8-5159.xml	76b2a7049d613feb22fab8f2c38ea5df	44958	validated
07034baa-77ca-4a7b-b2f4-b4b62deb81d8	07034baa-77ca-4a7b-b2f4-b4b62deb81d8/nationwidechildrens.org_clinical.TCGA-B4-5377.xml	94967d3f13e0b6cc7b6bfe433765a554	30538	validated
070486b3-1306-4d10-af6f-aff1215c324c	070486b3-1306-4d10-af6f-aff1215c324c/nationwidechildrens.org_clinical.TCGA-BP-4758.xml	b2ac6605be110413ad45ec84086dcc66	29828	validated
080b59b7-e645-4359-ba8b-dd60f4dd1bac	080b59b7-e645-4359-ba8b-dd60f4dd1bac/nationwidechildrens.org_clinical.TCGA-B0-5400.xml	d74f6297fe54c7d45d1616bd2bf3fd9e	37627	validated
0846fe1f-b3ed-412e-964e-0b7ceb08ef58	0846fe1f-b3ed-412e-964e-0b7ceb08ef58/nationwidechildrens.org_clinical.TCGA-AK-3427.xml	ac62ca7f1860a6b4223dc61320861af3	37520	validated
08f272c9-38f9-4be5-9d46-79740dcb2fe9	08f272c9-38f9-4be5-9d46-79740dcb2fe9/nationwidechildrens.org_clinical.TCGA-BP-4342.xml	740048bc1f8c6836be96d164b55717e4	30027	validated
09440f90-196f-4458-b46c-8d3f713339fd	09440f90-196f-4458-b46c-8d3f713339fd/nationwidechildrens.org_clinical.TCGA-BP-4354.xml	0c65cc8bc8fa445d857770d27e6fe492	84493	validated
0946a18f-6dc2-49af-96b9-8288477561df	0946a18f-6dc2-49af-96b9-8288477561df/nationwidechildrens.org_clinical.TCGA-CZ-5451.xml	98aeb3517836d628a538c92471c6c83d	37263	validated
09991b1a-088f-4740-9216-4889c86624e9	09991b1a-088f-4740-9216-4889c86624e9/nationwidechildrens.org_clinical.TCGA-B8-4148.xml	3f10050be6cad884a1afb9536e23a264	44630	validated
09c1b6ce-166a-4747-8bd0-37635adc1817	09c1b6ce-166a-4747-8bd0-37635adc1817/nationwidechildrens.org_clinical.TCGA-6D-AA2E.xml	46d0f8b17b16196c0bd62c32e87b7a18	30759	validated
0a6ee0c1-211a-49f5-b9f0-f88c69dfc473	0a6ee0c1-211a-49f5-b9f0-f88c69dfc473/nationwidechildrens.org_clinical.TCGA-CZ-5458.xml	90745d8143049d6634e6b42b86e1fdbb	44458	validated
